order_id,product_id,seller_id,product_category_name,product_category_name_english,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,freight_value,payment_type,payment_value,payment_installments,review_score,order_purchase_timestamp,order_delivered_customer_date
ca786c07fdbcd2a6beb42eab64c23a3e,fa3bea10a666ef8afb1557f5e866b719,7c4618c82226628831613e95e9c22f44,esporte lazer,sports leisure,9.0,254.0,1.0,150.0,28.0,6.0,14.0,10.49,7.87,voucher,5.37,1,5.0,2018-03-21 17:50:59,2018-03-23 17:48:43
a85e65592a96f5d5b11c5f77b9cae342,3625fbaf8284047185fb0351f2f84ae3,ef990a83bbea832f36ebe81376335aa8,esporte lazer,sports leisure,55.0,815.0,4.0,1600.0,25.0,8.0,25.0,169.9,29.59,boleto,199.49,1,5.0,2018-01-15 15:59:15,2018-01-25 23:05:45
aeef7d3d012337cf78f2deec426bb46c,e7a1555b071186b8184e2fe0e647181a,cd06602b43d8800bd0afad514919d35c,utilidades domesticas,housewares,43.0,475.0,1.0,600.0,25.0,8.0,15.0,19.9,8.72,credit card,28.62,2,5.0,2017-03-27 00:16:39,2017-04-07 09:53:59
075e94be744f3e28a18d6ea444785f45,707f450cad7285fab5ad90bc3e7edb0c,d25aa0aaacb370e912f8cf6efeba38b3,utilidades domesticas,housewares,59.0,604.0,1.0,1350.0,20.0,26.0,20.0,151.4,23.86,credit card,350.52,9,5.0,2018-07-19 10:49:19,2018-07-26 14:32:18
075e94be744f3e28a18d6ea444785f45,707f450cad7285fab5ad90bc3e7edb0c,d25aa0aaacb370e912f8cf6efeba38b3,utilidades domesticas,housewares,59.0,604.0,1.0,1350.0,20.0,26.0,20.0,151.4,23.86,credit card,350.52,9,5.0,2018-07-19 10:49:19,2018-07-26 14:32:18
cee9b5953fbfa530733f94ddce959a15,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,utilidades domesticas,housewares,44.0,916.0,2.0,950.0,53.0,5.0,13.0,167.99,18.75,credit card,186.74,5,3.0,2017-07-31 11:05:46,2017-08-08 20:53:03
134f7360b1704296a29b44585e183989,64ff7191a8c0fb8fa9b42e947104d406,3d871de0142ce09b7081e2b9d1733cb1,papelaria,stationery,58.0,391.0,4.0,5900.0,28.0,55.0,37.0,120.0,16.6,credit card,136.6,1,1.0,2017-12-04 10:44:09,2018-01-09 19:59:20
5a07e91ff0df440fc9e39922aa973b9d,2e8eb076261eb842a7e1bdf64e1facda,7142540dd4c91e2237acb7e911c4eba2,fashion calcados,fashion shoes,53.0,408.0,3.0,1400.0,22.0,12.0,33.0,84.9,17.84,credit card,205.48,9,4.0,2017-10-21 21:59:17,2017-11-13 20:46:44
5a07e91ff0df440fc9e39922aa973b9d,a07713fa6def350398642fcb700db2f9,7142540dd4c91e2237acb7e911c4eba2,fashion calcados,fashion shoes,52.0,408.0,5.0,1400.0,22.0,12.0,33.0,84.9,17.84,credit card,205.48,9,4.0,2017-10-21 21:59:17,2017-11-13 20:46:44
b236144cf31046f9c15c9f37e9a7382e,2083a6feb4bbb31f6abc92fc24e468c0,cc419e0650a3c5ba77189a1882b7556a,telefonia,telephony,56.0,3135.0,2.0,150.0,19.0,15.0,15.0,7.0,14.1,credit card,21.1,1,5.0,2017-06-30 17:24:26,2017-07-11 17:18:38
244eddf1bb79ed749213ea45709f87cc,57f2bc497c1a3ebe41ba7a06d78ed159,6560211a19b47992c3666cc44a7e94c0,relogios presentes,watches gifts,55.0,336.0,4.0,250.0,16.0,2.0,20.0,55.0,13.05,credit card,68.05,3,1.0,2018-08-11 15:05:38,2018-08-21 19:54:44
7139a3b215ea730e2db624cc99820578,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,beleza saude,health beauty,59.0,492.0,2.0,200.0,22.0,10.0,18.0,58.99,16.66,boleto,75.65,1,4.0,2017-09-04 18:46:38,2017-09-12 18:23:10
7139a3b215ea730e2db624cc99820578,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,beleza saude,health beauty,59.0,492.0,2.0,200.0,22.0,10.0,18.0,58.99,16.66,boleto,75.65,1,2.0,2017-09-04 18:46:38,2017-09-12 18:23:10
494c2e94dcd29167f5fe359a45aa879d,ef9ae4fb9a9005e8e463cc2616084276,38e679b9e0064cd94c6f035707344dae,esporte lazer,sports leisure,48.0,730.0,2.0,9000.0,44.0,35.0,23.0,203.37,33.72,credit card,237.09,3,5.0,2017-01-23 11:43:58,2017-02-01 13:22:01
886ceeb29f5b123632b0f6149a1ed4bf,654feb81aa65850b1962980f21be1525,4de6e4ba574aa9dfdc824bc44dc47fdd,beleza saude,health beauty,51.0,309.0,1.0,700.0,28.0,10.0,11.0,28.0,15.3,voucher,36.59,1,4.0,2018-06-13 16:03:13,2018-06-20 19:02:46
c87aeaf4ab89100adcaee5b3123408fe,d8dd9c0b7decc04a3112159b4e6cf7be,4b9750c8ad28220fe6702d4ecb7c898f,bebes,baby,55.0,1635.0,1.0,600.0,20.0,13.0,13.0,48.9,12.69,credit card,61.59,1,5.0,2017-10-18 11:18:36,2017-10-24 22:21:39
4736c8c78b7281783d2988ca5fb81e42,529a32307961a32ec5b6fe0a5bd17fba,5d0363b33554b373851fc1622e4d5f3c,automotivo,auto,49.0,925.0,1.0,4250.0,65.0,25.0,25.0,89.9,26.95,credit card,116.85,3,5.0,2018-01-22 12:57:49,2018-02-03 01:38:47
43e72a87fc0004d7ada32e7c5d72e063,b7f127a1a10296074245d22db5f6d386,f9ec7093df3a7b346b7bcf7864069ca3,bebes,baby,44.0,705.0,2.0,150.0,17.0,24.0,18.0,16.5,7.39,credit card,23.89,2,5.0,2018-07-07 16:24:11,2018-07-11 15:14:39
ef61fdf80c9616f588668f63379461bf,a0253d43394dd4da9a5d7b1f546f1a32,48162d548f5b1b11b9d29d1e01f75a61,informatica acessorios,computers accessories,59.0,1890.0,2.0,740.0,23.0,13.0,13.0,208.0,17.22,voucher,28.69,1,5.0,2018-01-11 19:36:56,2018-01-30 21:45:32
c821401a2442b0b99428fb297c4b127c,55782cb82e0efe052da0a3da237da3b2,c003204e1ab016dfa150abc119207b24,automotivo,auto,60.0,1159.0,3.0,2450.0,30.0,30.0,30.0,175.9,17.94,credit card,387.68,6,5.0,2017-12-17 19:07:07,2017-12-27 12:35:17
c821401a2442b0b99428fb297c4b127c,55782cb82e0efe052da0a3da237da3b2,c003204e1ab016dfa150abc119207b24,automotivo,auto,60.0,1159.0,3.0,2450.0,30.0,30.0,30.0,175.9,17.94,credit card,387.68,6,5.0,2017-12-17 19:07:07,2017-12-27 12:35:17
23c8185c60bb06f217a2437ffc73e45f,1b6033cbf12974cf79c1cccbf8592ffd,6e13dd869aa7185f601c941423abcc8f,beleza saude,health beauty,27.0,1840.0,1.0,250.0,17.0,12.0,12.0,88.0,7.88,boleto,191.76,1,5.0,2018-07-01 15:33:02,2018-07-06 17:38:41
23c8185c60bb06f217a2437ffc73e45f,1b6033cbf12974cf79c1cccbf8592ffd,6e13dd869aa7185f601c941423abcc8f,beleza saude,health beauty,27.0,1840.0,1.0,250.0,17.0,12.0,12.0,88.0,7.88,boleto,191.76,1,5.0,2018-07-01 15:33:02,2018-07-06 17:38:41
335046c7c87cf6b4d47ce63b22c563b8,4182ad8f6fd91b6064f2d1097d8a4291,c9aafcd0621b2207c10e32c649cada4d,beleza saude,health beauty,38.0,929.0,1.0,1097.0,18.0,18.0,16.0,34.5,27.01,credit card,61.51,1,4.0,2018-08-06 16:56:19,2018-08-16 16:56:34
8332829ddb8a92e5e730111419b90bc2,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,eletronicos,electronics,60.0,390.0,7.0,1250.0,26.0,10.0,18.0,103.9,18.53,credit card,122.43,1,5.0,2018-07-03 22:19:03,2018-07-09 22:51:18
4b90aa110f5e0cb3e51453e858d17d03,01880e9ca075037ac0520fb94c07a79a,e601b04acf48b4576e73ddca9481f0dc,automotivo,auto,42.0,756.0,5.0,550.0,17.0,5.0,12.0,16.49,18.23,credit card,34.72,3,5.0,2018-06-16 16:52:13,2018-06-22 14:38:22
633dfa0c56ae5c0c7f2e90620ad55b2f,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,moveis decoracao,furniture decor,47.0,348.0,1.0,2900.0,40.0,10.0,35.0,29.99,26.51,credit card,56.5,1,3.0,2018-06-22 13:43:19,2018-07-06 14:23:14
03d8ac7f462c593ad4ca1fe32c20cd83,ab29983671266e9f7c999f8c6ce26541,66fd84ee7528c0c0de85d0f44a73d5ab,informatica acessorios,computers accessories,59.0,1226.0,1.0,800.0,33.0,12.0,11.0,32.5,17.19,boleto,149.07,1,3.0,2017-04-27 10:48:39,2017-05-16 16:37:49
03d8ac7f462c593ad4ca1fe32c20cd83,ab29983671266e9f7c999f8c6ce26541,66fd84ee7528c0c0de85d0f44a73d5ab,informatica acessorios,computers accessories,59.0,1226.0,1.0,800.0,33.0,12.0,11.0,32.5,17.19,boleto,149.07,1,3.0,2017-04-27 10:48:39,2017-05-16 16:37:49
03d8ac7f462c593ad4ca1fe32c20cd83,ab29983671266e9f7c999f8c6ce26541,66fd84ee7528c0c0de85d0f44a73d5ab,informatica acessorios,computers accessories,59.0,1226.0,1.0,800.0,33.0,12.0,11.0,32.5,17.19,boleto,149.07,1,3.0,2017-04-27 10:48:39,2017-05-16 16:37:49
fa829c3fbcf363826dfeb1921c4f5c0e,cfef9c856c09723e61b5eeaed5aa2d55,141440cad9341e553f8401c574a2aa38,beleza saude,health beauty,57.0,2556.0,1.0,300.0,16.0,6.0,11.0,41.8,13.63,credit card,55.43,1,5.0,2018-06-13 13:38:20,2018-06-19 11:12:18
a21218028d6e411d8a933cb50a343770,45bb83550ff78aa259858ff41921129a,052577151711aec5c744fe12e66db3e1,eletroportateis,small appliances,50.0,1423.0,1.0,3525.0,33.0,35.0,34.0,687.0,42.65,credit card,729.65,10,1.0,2017-12-20 12:01:34,
a732abf936fdc135108293662d03b027,cb57afec681197430ddab41d90304aba,2e1c9f22be269ef4643f826c9e650a52,esporte lazer,sports leisure,55.0,416.0,1.0,400.0,22.0,5.0,20.0,47.49,14.1,boleto,61.59,1,5.0,2017-09-13 16:45:10,2017-09-25 20:37:44
676a0d0cd3f3ceb3335a3e17420eed92,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,relogios presentes,watches gifts,33.0,523.0,3.0,584.0,16.0,11.0,13.0,133.0,16.56,credit card,149.56,2,5.0,2017-11-29 09:22:07,2017-12-07 18:29:30
004345d16a1ab2c21962992c721c8643,d0fb1e667e989933a80444f93da833c0,0be8ff43f22e456b4e0371b2245e4d01,utilidades domesticas,housewares,47.0,390.0,3.0,525.0,18.0,19.0,16.0,37.9,15.37,voucher,53.27,1,5.0,2018-07-04 06:45:05,2018-07-11 17:26:37
0343fa2096b6d04743321f9b9f62c1e0,dd12801e4d1919e84bf6f90167f22fb5,b499c00f28f4b7069ff6550af8c1348a,fashion roupa feminina,fashio female clothing,58.0,360.0,4.0,450.0,16.0,5.0,20.0,44.99,8.49,credit card,111.96,10,3.0,2018-08-22 09:43:46,2018-08-24 22:18:35
2e1d942dd860482d56fb7b9e9f507cc0,45e967683e7292b195609137fadaf2fe,6a8b085f816a1f75f92dbac6eb545f8f,automotivo,auto,57.0,453.0,4.0,100.0,21.0,2.0,17.0,49.9,18.45,boleto,68.35,1,5.0,2018-07-03 14:23:02,2018-07-10 22:32:46
281c358f0dcde9783e899cfe62c1097f,65ae1951caecbb80c7d5e2e662ddb0dc,955fee9216a65b617aa5c0531780ce60,utilidades domesticas,housewares,58.0,1284.0,7.0,2700.0,25.0,15.0,25.0,69.0,16.11,credit card,85.11,2,3.0,2017-09-20 12:23:52,2017-09-27 19:45:50
3ce3ea3283555ac158b83c7cc2093ca7,5f0bdec2fb222061ed8fe52586a5957d,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,42.0,660.0,1.0,113.0,18.0,4.0,11.0,16.99,15.1,credit card,32.09,3,5.0,2017-08-15 12:54:48,2017-08-23 02:57:55
8bf12a5b441bd86a1edbccb6137c9b0b,f2d80346f1dd6986e9e6611db7b708aa,94b9108d4b637ba65bb4f1e53cfcf8d8,bebes,baby,52.0,446.0,1.0,50.0,16.0,2.0,11.0,3.85,7.78,credit card,11.63,1,5.0,2017-09-02 16:05:34,2017-09-13 18:05:11
e3e2cb00e99c9e726151683fe032019e,9c64cafd9a39441e353cbb545ebb68b6,53e4c6e0f4312d4d2107a8c9cddf45cd,utilidades domesticas,housewares,53.0,817.0,1.0,1900.0,30.0,30.0,30.0,72.0,17.75,credit card,89.75,4,5.0,2017-11-19 14:47:50,2017-12-17 17:58:35
846d9f177cd197194d2933fdf0dcc68b,e5eadf9be70a4a9fa514019542fc330a,4559697a8f7e637227c2eeaed843baff,eletrodomesticos,home appliances,48.0,543.0,2.0,1200.0,35.0,20.0,30.0,69.9,19.73,credit card,89.63,1,4.0,2017-08-17 21:26:47,2017-08-30 18:33:54
9b81934297f0b5aab6474d8eb7fb2b4e,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,58.0,751.0,5.0,300.0,17.0,4.0,12.0,27.99,7.78,credit card,5.77,1,5.0,2017-10-17 23:15:45,2017-10-24 18:14:04
857a663ea88d0f7a0bbd031f0903cbc2,d4e19eb1e5c5d6194af618d3a67de4e6,b90e891671cffd9557f33a97dc523645,beleza saude,health beauty,52.0,1151.0,1.0,300.0,16.0,20.0,15.0,125.0,15.98,credit card,140.98,2,5.0,2018-06-13 12:40:46,2018-06-15 19:57:00
7977a7516e5cf6cf6bf670061c886126,e000ecbb2e86143e74b3b2c3cf15f21e,25e6ffe976bd75618accfe16cefcbd0d,brinquedos,toys,60.0,196.0,4.0,1150.0,30.0,30.0,30.0,120.0,9.04,boleto,129.04,1,4.0,2017-10-27 10:39:14,2017-10-31 22:08:45
61b7f07d71e7fc1c7c14ee1bee152cff,ec242882027ee23182f0e790e4117128,4a3ca9315b744ce9f8e9374361493884,cama mesa banho,bed bath table,60.0,872.0,1.0,1400.0,45.0,15.0,35.0,79.9,17.81,boleto,97.71,1,5.0,2018-01-27 19:07:54,2018-02-09 01:26:33
257a0d5445d4ae131816384009fbb954,f15982438cbe439923dbc01e8ee1b6e8,73a63f72308aa20a46f4b1632018f196,ferramentas jardim,garden tools,50.0,718.0,1.0,9200.0,33.0,7.0,33.0,345.95,37.65,credit card,1150.8,10,5.0,2018-07-25 10:24:29,2018-08-07 00:41:31
257a0d5445d4ae131816384009fbb954,f15982438cbe439923dbc01e8ee1b6e8,73a63f72308aa20a46f4b1632018f196,ferramentas jardim,garden tools,50.0,718.0,1.0,9200.0,33.0,7.0,33.0,345.95,37.65,credit card,1150.8,10,5.0,2018-07-25 10:24:29,2018-08-07 00:41:31
257a0d5445d4ae131816384009fbb954,f15982438cbe439923dbc01e8ee1b6e8,73a63f72308aa20a46f4b1632018f196,ferramentas jardim,garden tools,50.0,718.0,1.0,9200.0,33.0,7.0,33.0,345.95,37.65,credit card,1150.8,10,5.0,2018-07-25 10:24:29,2018-08-07 00:41:31
a894b3482b08ff3282f5a9c4485b7978,16fdfb4f828bedbe3ad9a00162bd5339,2138ccb85b11a4ec1e37afbd1c8eda1f,telefonia,telephony,46.0,393.0,1.0,100.0,19.0,3.0,11.0,26.99,14.52,credit card,41.51,4,5.0,2017-02-24 11:01:04,2017-03-09 09:43:59
abb72024277f9d7ed4a0dec9cbe56e03,8aba0cf5748dc396ec71bfdb0624a2fe,1da3aeb70d7989d1e6d9b0e887f97c23,esporte lazer,sports leisure,40.0,1213.0,5.0,300.0,40.0,10.0,15.0,29.99,18.31,voucher,48.3,1,4.0,2018-06-23 20:13:15,2018-07-02 22:56:40
b7f12e29e55ecae289d444db518400ed,e3fa14bf3866f013d03fa0b76a9842ee,8a32e327fe2c1b3511609d81aaf9f042,moveis decoracao,furniture decor,42.0,790.0,1.0,1400.0,50.0,25.0,25.0,49.99,9.34,voucher,25.0,1,5.0,2017-04-26 14:37:18,2017-05-03 16:00:09
ea25a7c224e8ab2c05c2425da85c033d,01cf7c4cffff8db0a1cbe612bd2d50a4,f7720c4fa8e3aba4546301ab80ea1f1b,moveis decoracao,furniture decor,53.0,371.0,1.0,800.0,40.0,5.0,11.0,23.9,18.32,credit card,42.22,1,4.0,2018-08-15 22:59:53,2018-08-21 12:57:45
fc2d0ca5fbd67451a5f6afcac20b4805,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,cool stuff,cool stuff,33.0,897.0,1.0,1600.0,42.0,25.0,15.0,129.99,13.49,credit card,143.48,3,5.0,2017-04-30 14:53:59,2017-05-11 11:15:58
1a5a0d89a41e32c3a309e6ba2ad29847,2b1736cd698222fad698e3c1be9dd4a3,f12ff17ad8bbf01ec5c33b17e506649b,automotivo,auto,48.0,689.0,5.0,2550.0,20.0,20.0,20.0,130.0,27.35,boleto,157.35,1,5.0,2018-03-22 12:27:08,2018-04-12 20:22:09
ef457666296fe87ba3d972f610f11394,c478b1bbf9ec8c5691f37ccb83187386,bd0389da23d89b726abf911cccc54596,informatica acessorios,computers accessories,55.0,163.0,2.0,300.0,25.0,8.0,18.0,139.9,21.78,credit card,161.68,2,2.0,2018-02-20 20:53:25,2018-03-06 14:49:05
96d475858d7ac83b3f89e500dfb736a3,ec72556b5da399d24fe06338e816a9ac,fd386aa7bed2af3c7035c65506c9b4a3,papelaria,stationery,45.0,151.0,2.0,233.0,20.0,11.0,15.0,68.0,2.36,credit card,133.89,2,5.0,2018-06-01 11:20:52,2018-06-12 23:14:39
2a6c075539c6b091f954bc4af60d1455,16ed6a6e3fce23b741650437fe58d65b,e5a38146df062edaf55c38afa99e42dc,utilidades domesticas,housewares,49.0,1226.0,1.0,750.0,35.0,15.0,35.0,89.18,16.59,credit card,105.77,4,5.0,2018-04-22 14:56:48,2018-05-02 17:28:43
efe7afc1f3087fc5294dd8a208208d4b,7b6669ccb9510397f7923a979c895733,53088c75f948b48a7ece173ac17f0c12,beleza saude,health beauty,58.0,689.0,1.0,450.0,25.0,9.0,17.0,65.9,15.34,credit card,81.24,2,5.0,2018-05-22 21:45:29,2018-06-04 15:40:58
d7ae32c7a5b1f93a80e672ce4fe7d7f5,c8194120cffeb4eea08d08e91ed1d284,52562a9f449c3dc3d53f5f5b9ed74903,construcao ferramentas jardim,costruction tools garden,58.0,986.0,2.0,3097.0,57.0,9.0,35.0,599.9,47.5,credit card,647.4,10,4.0,2017-05-14 13:56:56,2017-05-23 14:05:16
e7d9d1c03c10e6edb7aa4a91581cf871,e5eadf9be70a4a9fa514019542fc330a,4559697a8f7e637227c2eeaed843baff,eletrodomesticos,home appliances,48.0,543.0,2.0,1200.0,35.0,20.0,30.0,69.9,17.74,boleto,87.64,1,5.0,2017-09-24 15:03:45,2017-10-04 18:56:01
2d1f08f7693e119a191d97d953258189,d4a816cb2593a92590cabdaef6549b90,6df688df543f90e9b38f4319e75a9d88,beleza saude,health beauty,60.0,1078.0,1.0,700.0,22.0,6.0,12.0,32.39,0.92,credit card,82.78,8,5.0,2017-08-03 14:19:55,2017-08-11 21:05:16
103407760762721e1dbb7247b5f7c331,dd768d259ee6054e0dadd66c8e2be0b6,1900267e848ceeba8fa32d80c1a5f5a8,cama mesa banho,bed bath table,52.0,700.0,2.0,350.0,16.0,10.0,16.0,29.99,18.31,credit card,48.3,2,4.0,2018-08-08 14:22:09,2018-08-16 18:57:31
27dfe580597e36bfdb283184aa96a201,4a96de21ccfb22ebe1c56992acbbd7fc,7a241947449cc45dbfda4f9d0798d9d0,climatizacao,air conditioning,58.0,655.0,5.0,1300.0,30.0,10.0,30.0,99.0,17.94,boleto,116.94,1,5.0,2017-06-19 19:45:31,2017-06-30 17:36:42
2ab3b248aae3f6dc906f0192aadb5ecf,1b726b3b028ce5af355fc94c066520d7,d91fb3b7d041e83b64a00a3edfb37e4f,eletrodomesticos,home appliances,60.0,230.0,1.0,425.0,39.0,17.0,39.0,91.45,12.14,credit card,103.59,10,5.0,2017-08-08 23:53:42,2017-08-24 19:57:51
2c78c4a4e91fabadbe0e21df0b2d10ba,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,brinquedos,toys,58.0,419.0,5.0,1700.0,30.0,35.0,25.0,149.0,38.59,credit card,187.59,3,1.0,2017-06-07 09:59:42,2017-06-28 12:18:18
0f1a032292563a581f27eac807f97a05,56e04ad5959e2c30a6754d9cc1f098f2,d1ef48b38baca7e831711c4a0aeb398f,portateis casa forno e cafe,small appliances home oven and coffee,46.0,490.0,1.0,225.0,18.0,18.0,16.0,38.6,13.61,credit card,52.21,1,5.0,2018-07-25 21:14:25,2018-07-30 19:56:28
01a6ad782455876aa89081449d49c452,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,telefonia,telephony,58.0,751.0,5.0,300.0,17.0,4.0,12.0,34.99,15.1,credit card,50.09,5,3.0,2018-01-18 10:07:52,2018-02-01 21:02:22
0489818f0b5863c095a7445ee35fd7f2,599e5320aef0c7dd9e3fed9b2f673d41,d03698c2efd04a549382afa6623e27fb,informatica acessorios,computers accessories,52.0,1224.0,2.0,700.0,20.0,20.0,20.0,81.4,23.5,credit card,104.9,10,5.0,2018-03-15 20:56:24,2018-03-23 23:58:31
10ade03150da4c3a784807bae033f361,36c1e7a02219b5d1e56743473a92e895,751bdc4d83a466c7206cd42e8f426b03,esporte lazer,sports leisure,42.0,2034.0,1.0,800.0,25.0,25.0,25.0,53.99,9.34,credit card,63.33,1,3.0,2017-09-03 14:54:11,
16cc0fe71527d13426bdbe29205b2053,5c821d665e58b08092e830f81c12cc37,abc015ebac1d283a323ca9db35ede4b9,climatizacao,air conditioning,60.0,3067.0,3.0,300.0,21.0,8.0,17.0,89.0,12.12,credit card,101.12,4,5.0,2017-08-28 20:24:53,2017-08-31 16:52:02
115778b69ef3f8bece387ae594bcecba,0a2fff0d95ef3bbb7dffc618f9542ba9,4869f7a5dfa277a7dca6462dcf3b52b2,relogios presentes,watches gifts,26.0,567.0,1.0,283.0,18.0,12.0,13.0,99.0,12.19,credit card,111.19,4,5.0,2018-02-17 11:00:31,2018-03-02 17:04:27
0f4ace47be2863cb7e7e547f32afbe2a,b98546b83abd474d9517e36a1eddbc22,bba74270a87732727b5a3b4fd9ac1c39,esporte lazer,sports leisure,56.0,617.0,3.0,1100.0,32.0,9.0,21.0,36.99,15.11,credit card,52.1,1,1.0,2017-12-04 22:14:17,
28fa410eec232354726af94904c6fa9b,61a53738adc5c0e8d243553320f9ba1c,7c67e1448b00f6e969d365cea6b010ab,esporte lazer,sports leisure,59.0,1104.0,1.0,8809.0,52.0,52.0,17.0,79.97,20.6,boleto,100.57,1,5.0,2018-03-17 15:21:11,2018-04-06 01:23:24
146653c3bdb71372b190b10dbaad0768,c857b96593773e940454e76efa8eabb3,cca3071e3e9bb7d12640c9fbe2301306,moveis decoracao,furniture decor,55.0,133.0,1.0,700.0,35.0,4.0,30.0,59.9,11.81,credit card,71.71,1,3.0,2017-02-23 13:41:19,2017-03-03 10:54:51
0ff41d0741d36126966da6f95318918f,a8fe47ad6f852f93cc92c7b408687de3,aaed1309374718fdd995ee4c58c9dfcd,esporte lazer,sports leisure,27.0,202.0,5.0,400.0,70.0,10.0,20.0,72.9,19.21,boleto,92.11,1,4.0,2017-04-03 15:54:23,2017-04-17 10:14:46
1125c81efc6a16e16349a678434feac0,2756f88aa420dd0c5aa25b2db78d4664,92eb0f42c21942b6552362b9b114707d,telefonia,telephony,58.0,381.0,3.0,200.0,19.0,4.0,11.0,17.99,15.1,boleto,33.09,1,5.0,2018-01-18 14:13:04,2018-02-05 18:38:54
27d38402a9bf35d21de2f99946b1c1ae,8f79800a347de2da5104a414bc791a0b,f7720c4fa8e3aba4546301ab80ea1f1b,ferramentas jardim,garden tools,41.0,515.0,1.0,400.0,30.0,15.0,20.0,16.9,10.96,voucher,27.86,1,5.0,2017-05-06 02:54:13,2017-05-17 12:52:58
22d6af278bac655b75f102132b019564,e24f73b7631ee3fbb2ab700a9acaa258,0cbcee27c791afa0cdcb08587a2013a8,fashion bolsas e acessorios,fashion bags accessories,60.0,1118.0,6.0,2250.0,22.0,15.0,20.0,115.0,23.61,credit card,138.61,2,4.0,2018-06-17 09:49:56,2018-06-30 18:18:29
04af63a78c7e84943b8377fe1b7871aa,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,relogios presentes,watches gifts,33.0,523.0,3.0,584.0,16.0,11.0,13.0,115.0,18.69,credit card,133.69,5,5.0,2018-03-28 10:37:40,2018-04-17 00:44:29
0a393be90b03100dcea4aa21f2e027ec,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,46dc3b2cc0980fb8ec44634e21d2718e,brinquedos,toys,53.0,579.0,1.0,675.0,22.0,24.0,21.0,99.99,11.73,credit card,231.94,1,1.0,2017-11-18 16:04:57,2017-12-05 15:25:32
75450feecb51c39e54f4bd4c74b867e5,08922ac36480e00c6972216735d44693,6560211a19b47992c3666cc44a7e94c0,relogios presentes,watches gifts,55.0,184.0,6.0,300.0,16.0,2.0,11.0,39.0,7.78,boleto,46.78,1,5.0,2017-11-17 20:39:17,2017-11-22 23:28:26
6ea6f5d85441b7bfcccbc44e082d02e3,fc2edee55f4118969f4dc49f7a717605,080199a181c46c657dc5aa235411be3b,automotivo,auto,47.0,1548.0,3.0,500.0,16.0,12.0,17.0,179.49,10.07,credit card,189.56,2,4.0,2018-01-03 21:03:30,2018-01-09 16:59:38
12950f3d9bc12065fc5da141faab5780,5c2bb11cf2149bd4d9fffcc1246458c3,dbc22125167c298ef99da25668e1011f,papelaria,stationery,37.0,531.0,1.0,2283.0,27.0,35.0,35.0,88.9,14.92,credit card,103.82,1,4.0,2018-06-29 22:06:25,2018-07-12 20:06:33
a36c4be04977d1e030ff28b9791d8ebc,e695e154d81ff71bfa7c12769a6faa07,d97df38225e5abadaff1e72cb72b823c,automotivo,auto,60.0,332.0,1.0,720.0,28.0,18.0,18.0,115.0,33.07,credit card,148.07,3,3.0,2018-03-15 21:14:05,2018-04-05 00:12:26
dc9b66f791e6bc0d3a44e2c513a1d117,5c2bb11cf2149bd4d9fffcc1246458c3,dbc22125167c298ef99da25668e1011f,papelaria,stationery,37.0,531.0,1.0,2283.0,27.0,35.0,35.0,98.9,1.39,credit card,214.08,3,1.0,2018-07-24 11:09:11,2018-07-27 12:32:19
9b05e5be44c83c64626fb21d4bba7118,7a8dac4aaa16bc642e4df33adcf03303,7299e27ed73d2ad986de7f7c77d919fa,cool stuff,cool stuff,38.0,1701.0,2.0,11750.0,18.0,40.0,79.0,559.99,44.31,credit card,604.3,10,5.0,2017-11-13 16:12:04,2017-11-20 14:51:31
2ae6d828f4cf351ecb662a1f2c30aa93,2a27bdf5d36c733df107a86e44370254,382229d1e840115ffe3dbf5ff460e417,beleza saude,health beauty,52.0,1976.0,3.0,425.0,20.0,9.0,18.0,49.9,37.04,boleto,86.94,1,5.0,2018-05-07 17:50:10,2018-06-06 18:29:53
5b4b69da34150b8394c7788bf2e9f99f,47e175ac0195aa4774597a07c912415e,955fee9216a65b617aa5c0531780ce60,papelaria,stationery,60.0,484.0,5.0,850.0,16.0,21.0,15.0,60.0,19.61,credit card,79.61,1,5.0,2018-07-15 13:38:37,2018-07-23 20:24:46
